"","FPKM.SRR945385"
"ENSMUSG00000000001",35.888599
"ENSMUSG00000000003",0
"ENSMUSG00000000028",0.682457195094124
"ENSMUSG00000000031",0.125519873577236
"ENSMUSG00000000037",0
"ENSMUSG00000000049",0.557176066499373
"ENSMUSG00000000056",8.31585004057428
"ENSMUSG00000000058",14.866480125937
"ENSMUSG00000000078",10.9926353479845
"ENSMUSG00000000085",1.72320678773768
"ENSMUSG00000000088",66.075515908615
"ENSMUSG00000000093",16.801811
"ENSMUSG00000000094",0
"ENSMUSG00000000103",0
"ENSMUSG00000000120",0.308999
"ENSMUSG00000000125",0
"ENSMUSG00000000126",0.795661087413638
"ENSMUSG00000000127",1.6385068207265
"ENSMUSG00000000131",3.19603467801418
"ENSMUSG00000000134",2.80948917719469
"ENSMUSG00000000142",0.463965337813295
"ENSMUSG00000000148",2.39798157938178
"ENSMUSG00000000149",37.557163
"ENSMUSG00000000154",163.377728617422
"ENSMUSG00000000157",1.37557148242368
"ENSMUSG00000000159",19.4239862243361
"ENSMUSG00000000167",0.548842977603982
"ENSMUSG00000000168",25.7310416092919
"ENSMUSG00000000171",145.430527
"ENSMUSG00000000182",0
"ENSMUSG00000000183",0
"ENSMUSG00000000184",2.83368184865554
"ENSMUSG00000000194",4.62443092957857
"ENSMUSG00000000197",0.0434822156982671
"ENSMUSG00000000202",0
"ENSMUSG00000000204",0.06340088950555
"ENSMUSG00000000214",0
"ENSMUSG00000000215",0
"ENSMUSG00000000216",13.686755
"ENSMUSG00000000223",0
"ENSMUSG00000000244",0.224596940327238
"ENSMUSG00000000247",0
"ENSMUSG00000000248",0
"ENSMUSG00000000253",17.0830538123117
"ENSMUSG00000000263",0
"ENSMUSG00000000266",3.87173872639882
"ENSMUSG00000000275",19.6239127363573
"ENSMUSG00000000276",1.09534407905091
"ENSMUSG00000000278",45.643452
"ENSMUSG00000000282",9.21309914134428
"ENSMUSG00000000290",5.48783547444299
"ENSMUSG00000000295",1.59119034606613
"ENSMUSG00000000296",7.17021804988662
"ENSMUSG00000000301",0
"ENSMUSG00000000303",40.8740107774377
"ENSMUSG00000000305",0.201888792062836
"ENSMUSG00000000308",17.1280148417468
"ENSMUSG00000000317",1.56861935574079
"ENSMUSG00000000318",1.19914444429113
