"","FPKM.SRR945387"
"ENSMUSG00000000001",37.148006
"ENSMUSG00000000003",0
"ENSMUSG00000000028",0.16091631745579
"ENSMUSG00000000031",0
"ENSMUSG00000000037",0
"ENSMUSG00000000049",10.3019106273526
"ENSMUSG00000000056",7.19416134519351
"ENSMUSG00000000058",8.99438377181409
"ENSMUSG00000000078",8.05948417558643
"ENSMUSG00000000085",1.96825351739749
"ENSMUSG00000000088",72.4462279842932
"ENSMUSG00000000093",16.21294
"ENSMUSG00000000094",0
"ENSMUSG00000000103",0
"ENSMUSG00000000120",0.268112
"ENSMUSG00000000125",0
"ENSMUSG00000000126",0.210888314809252
"ENSMUSG00000000127",0.923583546153846
"ENSMUSG00000000131",2.72570476903073
"ENSMUSG00000000134",3.10699757164453
"ENSMUSG00000000142",0.0837570468579731
"ENSMUSG00000000148",2.73386615746885
"ENSMUSG00000000149",56.04266
"ENSMUSG00000000154",286.702720701589
"ENSMUSG00000000157",1.43182979185939
"ENSMUSG00000000159",21.993492608799
"ENSMUSG00000000167",0.379710276573054
"ENSMUSG00000000168",28.4706271477691
"ENSMUSG00000000171",160.585617
"ENSMUSG00000000182",0
"ENSMUSG00000000183",0
"ENSMUSG00000000184",1.27737211669678
"ENSMUSG00000000194",4.67911256243146
"ENSMUSG00000000197",0
"ENSMUSG00000000202",0
"ENSMUSG00000000204",0.0872527320887992
"ENSMUSG00000000214",0
"ENSMUSG00000000215",0
"ENSMUSG00000000216",7.335657
"ENSMUSG00000000223",0.021246500058459
"ENSMUSG00000000244",0.0592312242540905
"ENSMUSG00000000247",0.208510358980196
"ENSMUSG00000000248",0
"ENSMUSG00000000253",27.2216269151959
"ENSMUSG00000000263",0
"ENSMUSG00000000266",4.24536819940843
"ENSMUSG00000000275",20.944978955683
"ENSMUSG00000000276",0.743155693215691
"ENSMUSG00000000278",62.62886
"ENSMUSG00000000282",8.2625152070456
"ENSMUSG00000000290",1.24749342070773
"ENSMUSG00000000295",0.488148322120867
"ENSMUSG00000000296",5.78921252229781
"ENSMUSG00000000301",0
"ENSMUSG00000000303",26.5403407352427
"ENSMUSG00000000305",0.0414907509990354
"ENSMUSG00000000308",8.39915740424679
"ENSMUSG00000000317",0.538195251949449
"ENSMUSG00000000318",0.4737048954812
"ENSMUSG00000000320",0.417429182374541
"ENSMUSG00000000325",1.21839315398362
"ENSMUSG00000000326",44.3552417018167
"ENSMUSG00000000339",11.2303088138298
"ENSMUSG00000000340",32.8290340128435
"ENSMUSG00000000346",72.9193984924138
"ENSMUSG00000000355",12.1634648892425
"ENSMUSG00000000359",1.38826869758813
"ENSMUSG00000000365",0
"ENSMUSG00000000374",10.5669526958661
"ENSMUSG00000000378",4.22039735160938
"ENSMUSG00000000381",0
"ENSMUSG00000000384",10.1842170546537
"ENSMUSG00000000385",17.307922342372
"ENSMUSG00000000386",0.162453170409511
"ENSMUSG00000000392",0
"ENSMUSG00000000394",0
"ENSMUSG00000000399",75.6112650975726
"ENSMUSG00000000402",0.276629
"ENSMUSG00000000409",0.18450008706043
"ENSMUSG00000000411",0
"ENSMUSG00000000416",1.19050381957187
"ENSMUSG00000000420",46.1748843674579
"ENSMUSG00000000435",0
"ENSMUSG00000000439",4.58178284368308
"ENSMUSG00000000440",0.700341136132746
"ENSMUSG00000000441",11.8287355554419
"ENSMUSG00000000486",0.654487994571118
"ENSMUSG00000000489",4.70970044628695
"ENSMUSG00000000530",2.75265590621336
"ENSMUSG00000000531",1.889698
"ENSMUSG00000000532",9.103413
"ENSMUSG00000000538",12.7269200853492
"ENSMUSG00000000544",0
"ENSMUSG00000000552",2.68935911491054
"ENSMUSG00000000555",1.53750204642206
"ENSMUSG00000000560",0
"ENSMUSG00000000561",6.13150485664119
"ENSMUSG00000000562",0
"ENSMUSG00000000563",61.1082319142509
"ENSMUSG00000000567",0.458928
"ENSMUSG00000000568",5.82085867269513
