"","FPKM.SRR945392"
"ENSMUSG00000000001",32.06921
"ENSMUSG00000000003",0
"ENSMUSG00000000028",0.0224293097547062
"ENSMUSG00000000031",0.0468843731707317
"ENSMUSG00000000037",0
"ENSMUSG00000000049",1.5950882434128
"ENSMUSG00000000056",5.62986504057428
"ENSMUSG00000000058",13.9313033013493
"ENSMUSG00000000078",8.25452423138237
"ENSMUSG00000000085",2.23809517669124
"ENSMUSG00000000088",78.0962656263684
"ENSMUSG00000000093",19.236883
"ENSMUSG00000000094",0
"ENSMUSG00000000103",0
"ENSMUSG00000000120",0.147566
"ENSMUSG00000000125",0
"ENSMUSG00000000126",0.35589921297687
"ENSMUSG00000000127",1.22618145192308
"ENSMUSG00000000131",2.84100933351064
"ENSMUSG00000000134",2.88085711910161
"ENSMUSG00000000142",0.0880712059571377
"ENSMUSG00000000148",2.45246052969736
"ENSMUSG00000000149",38.068886
"ENSMUSG00000000154",173.49335085874
"ENSMUSG00000000157",1.80897570582794
"ENSMUSG00000000159",19.7630914609592
"ENSMUSG00000000167",0.831182887308923
"ENSMUSG00000000168",26.5758277292264
"ENSMUSG00000000171",131.469193
"ENSMUSG00000000182",0
"ENSMUSG00000000183",0
"ENSMUSG00000000184",1.78517348729939
"ENSMUSG00000000194",4.17618691195363
"ENSMUSG00000000197",0.0518359633027523
"ENSMUSG00000000202",0
"ENSMUSG00000000204",0
"ENSMUSG00000000214",0
"ENSMUSG00000000215",0
"ENSMUSG00000000216",14.382205
"ENSMUSG00000000223",0
"ENSMUSG00000000244",0.0407856965030478
"ENSMUSG00000000247",0
"ENSMUSG00000000248",0
"ENSMUSG00000000253",18.0146246719759
"ENSMUSG00000000263",0
"ENSMUSG00000000266",4.49350364838551
"ENSMUSG00000000275",18.1999411352103
"ENSMUSG00000000276",1.05837810301657
"ENSMUSG00000000278",48.518368
"ENSMUSG00000000282",7.75046215150205
"ENSMUSG00000000290",0.249925694626474
"ENSMUSG00000000295",1.01247435034208
"ENSMUSG00000000296",10.8216416311413
"ENSMUSG00000000301",0
"ENSMUSG00000000303",33.2630840620901
"ENSMUSG00000000305",0.0700708232051812
"ENSMUSG00000000308",17.2625834911859
"ENSMUSG00000000317",0.584995232589406
"ENSMUSG00000000318",0
