"","FPKM.SRR945383"
"ENSMUSG00000000001",36.104267
"ENSMUSG00000000003",0
"ENSMUSG00000000028",0.0105444646320593
"ENSMUSG00000000031",0
"ENSMUSG00000000037",0
"ENSMUSG00000000049",8.96017517565872
"ENSMUSG00000000056",6.93121825218477
"ENSMUSG00000000058",9.55288653883058
"ENSMUSG00000000078",13.6168896401731
"ENSMUSG00000000085",3.73550582705989
"ENSMUSG00000000088",60.9646011941932
"ENSMUSG00000000093",16.723202
"ENSMUSG00000000094",0
"ENSMUSG00000000103",0
"ENSMUSG00000000120",0.650637
"ENSMUSG00000000125",0
"ENSMUSG00000000126",0.500271841393812
"ENSMUSG00000000127",0.952308437820513
"ENSMUSG00000000131",3.15692594816785
"ENSMUSG00000000134",3.33950483889429
"ENSMUSG00000000142",0.053054253541591
"ENSMUSG00000000148",2.35842578556401
"ENSMUSG00000000149",36.886391
"ENSMUSG00000000154",229.685489826957
"ENSMUSG00000000157",1.0901636813136
"ENSMUSG00000000159",18.8154003178755
"ENSMUSG00000000167",0.48120609953786
"ENSMUSG00000000168",29.850064974826
"ENSMUSG00000000171",148.803772
"ENSMUSG00000000182",0
"ENSMUSG00000000183",0
"ENSMUSG00000000184",2.26262469614199
"ENSMUSG00000000194",4.99180832782391
"ENSMUSG00000000197",0.0137921598369011
"ENSMUSG00000000202",0
"ENSMUSG00000000204",0
"ENSMUSG00000000214",0
"ENSMUSG00000000215",0
"ENSMUSG00000000216",6.771255
"ENSMUSG00000000223",0
"ENSMUSG00000000244",0.100003276868784
"ENSMUSG00000000247",0.0352035875256089
"ENSMUSG00000000248",0
"ENSMUSG00000000253",29.3088245415411
"ENSMUSG00000000263",0
"ENSMUSG00000000266",4.65749030736998
"ENSMUSG00000000275",19.8205752015989
"ENSMUSG00000000276",0.733229262072255
"ENSMUSG00000000278",47.260471
"ENSMUSG00000000282",7.58251840069159
"ENSMUSG00000000290",1.78859881061599
"ENSMUSG00000000295",0.639665049030787
"ENSMUSG00000000296",8.33382863416478
"ENSMUSG00000000301",0
"ENSMUSG00000000303",30.5069448473983
"ENSMUSG00000000305",0.09882518561389
"ENSMUSG00000000308",8.60998947796474
"ENSMUSG00000000317",1.77334334928744
"ENSMUSG00000000318",0.627402921007244
"ENSMUSG00000000320",0.342017640391677
"ENSMUSG00000000325",1.26082817155622
"ENSMUSG00000000326",39.3731219794629
"ENSMUSG00000000339",11.7928213223404
"ENSMUSG00000000340",33.0250918608124
"ENSMUSG00000000346",75.4416994427586
"ENSMUSG00000000355",13.2302262387015
"ENSMUSG00000000359",1.66578086410019
"ENSMUSG00000000365",0
"ENSMUSG00000000374",9.34633926205709
"ENSMUSG00000000378",3.34915166012002
"ENSMUSG00000000381",0
"ENSMUSG00000000384",7.72126645941558
"ENSMUSG00000000385",15.1353020477951
"ENSMUSG00000000386",0.0737742192866579
"ENSMUSG00000000392",0
"ENSMUSG00000000394",0
"ENSMUSG00000000399",68.4203715226083
"ENSMUSG00000000402",5.666166
"ENSMUSG00000000409",0.855513839535678
"ENSMUSG00000000411",0
"ENSMUSG00000000416",1.07210603148714
"ENSMUSG00000000420",47.0783116742163
"ENSMUSG00000000435",0
"ENSMUSG00000000439",4.8061440028551
"ENSMUSG00000000440",1.99736399424314
"ENSMUSG00000000441",9.97139135792549
"ENSMUSG00000000486",0.615567317046688
"ENSMUSG00000000489",4.0604408800769
"ENSMUSG00000000530",2.93330402813599
"ENSMUSG00000000531",1.65746
"ENSMUSG00000000532",10.695399
"ENSMUSG00000000538",13.0100781567777
"ENSMUSG00000000544",0
"ENSMUSG00000000552",1.80723366043738
"ENSMUSG00000000555",1.46358899351308
"ENSMUSG00000000560",0
"ENSMUSG00000000561",3.37660659574468
"ENSMUSG00000000562",0.0480806838294449
"ENSMUSG00000000563",73.7388432457978
"ENSMUSG00000000567",0.811773
"ENSMUSG00000000568",4.96623989216753
"ENSMUSG00000000579",3.0744649211014
"ENSMUSG00000000581",2.54749468285357
"ENSMUSG00000000594",76.802734
"ENSMUSG00000000600",1.37276106301194
"ENSMUSG00000000605",9.89694066658892
"ENSMUSG00000000606",0
"ENSMUSG00000000617",0
"ENSMUSG00000000627",0
"ENSMUSG00000000628",0.318955081420673
"ENSMUSG00000000631",10.4099776110245
"ENSMUSG00000000632",0
"ENSMUSG00000000673",21.8764681653493
"ENSMUSG00000000682",2.79205277506318
"ENSMUSG00000000686",1.70709806062603
"ENSMUSG00000000690",9.90639917107943
"ENSMUSG00000000693",0.253995873995221
"ENSMUSG00000000701",0
"ENSMUSG00000000706",0
"ENSMUSG00000000708",20.9020369009657
"ENSMUSG00000000711",17.7434108497977
"ENSMUSG00000000724",0
"ENSMUSG00000000730",0
"ENSMUSG00000000731",0.093748862745098
"ENSMUSG00000000732",1.65189253636364
"ENSMUSG00000000738",18.02787291722
"ENSMUSG00000000739",0.0405737508486083
"ENSMUSG00000000740",31.6565248635838
"ENSMUSG00000000743",25.2635960323961
"ENSMUSG00000000751",5.64740545822876
"ENSMUSG00000000753",1.52172366596015
"ENSMUSG00000000759",2.92926833099907
"ENSMUSG00000000766",0
"ENSMUSG00000000776",3.84189102312544
"ENSMUSG00000000782",0.518958008
"ENSMUSG00000000787",49.9572698057608
"ENSMUSG00000000791",0
"ENSMUSG00000000792",0
"ENSMUSG00000000794",0.0686225197588747
"ENSMUSG00000000804",11.9880479704427
"ENSMUSG00000000805",96.181302525941
"ENSMUSG00000000811",6.107644
"ENSMUSG00000000817",0
"ENSMUSG00000000823",5.06019655506608
"ENSMUSG00000000826",9.2375623184237
"ENSMUSG00000000827",3.87837172741871
"ENSMUSG00000000838",5.48041198840062
"ENSMUSG00000000861",0.0408256606451613
"ENSMUSG00000000869",0
"ENSMUSG00000000876",61.1007867919075
"ENSMUSG00000000881",2.62817581947296
"ENSMUSG00000000884",0.392873190803508
"ENSMUSG00000000889",0
"ENSMUSG00000000901",0.492372987760979
"ENSMUSG00000000902",3.64248939899117
"ENSMUSG00000000903",0
"ENSMUSG00000000915",5.75135915972316
"ENSMUSG00000000916",2.98094928492008
"ENSMUSG00000000934",11.5531390362212
"ENSMUSG00000000938",12.4713817348624
"ENSMUSG00000000942",0.365272
"ENSMUSG00000000948",0.813255293711657
"ENSMUSG00000000957",1.07904226174497
"ENSMUSG00000000958",31.0748684322775
"ENSMUSG00000000959",12.2355937864034
"ENSMUSG00000000976",2.18901575572519
"ENSMUSG00000000982",0
"ENSMUSG00000000983",0
"ENSMUSG00000001014",0
"ENSMUSG00000001016",2.82663019312354
"ENSMUSG00000001017",11.1061550926588
"ENSMUSG00000001018",7.28388123930131
"ENSMUSG00000001020",1.66165144520548
"ENSMUSG00000001021",0
"ENSMUSG00000001023",0
"ENSMUSG00000001025",8.14536120848573
"ENSMUSG00000001027",0
"ENSMUSG00000001029",1.31445466491597
"ENSMUSG00000001034",1.2971254704142
"ENSMUSG00000001036",5.38987488752869
"ENSMUSG00000001039",0.854165332077841
"ENSMUSG00000001052",8.0104556154485
"ENSMUSG00000001053",3.10355434860704
"ENSMUSG00000001054",12.1406225016196
"ENSMUSG00000001056",30.4823291204188
"ENSMUSG00000001062",4.91170760663691
"ENSMUSG00000001065",1.54106438571429
"ENSMUSG00000001076",0.1881
"ENSMUSG00000001082",2.09659618313753
"ENSMUSG00000001089",5.83045393688363
"ENSMUSG00000001095",41.358009
"ENSMUSG00000001098",8.7458611738054
"ENSMUSG00000001100",18.2725786100978
"ENSMUSG00000001103",0
"ENSMUSG00000001105",15.610006267541
"ENSMUSG00000001119",3.52682655251142
"ENSMUSG00000001120",7.07774005659734
"ENSMUSG00000001123",2.60195137482452
"ENSMUSG00000001127",11.0080440623758
"ENSMUSG00000001128",1.942341
"ENSMUSG00000001131",0
"ENSMUSG00000001134",4.8714512147651
"ENSMUSG00000001138",3.47439872087227
"ENSMUSG00000001143",3.67930973950265
"ENSMUSG00000001150",3.62678852355148
"ENSMUSG00000001151",2.14854139698865
"ENSMUSG00000001155",11.1853813358396
"ENSMUSG00000001156",1.50821438362557
"ENSMUSG00000001157",3.15269376128138
"ENSMUSG00000001158",7.68133985519869
"ENSMUSG00000001166",0.428088353430353
"ENSMUSG00000001168",0
"ENSMUSG00000001173",3.13322006051023
"ENSMUSG00000001175",35.0879242972801
"ENSMUSG00000001211",57.3070896569961
"ENSMUSG00000001225",0
"ENSMUSG00000001227",0.650756026209677
"ENSMUSG00000001228",0.240000143695703
"ENSMUSG00000001229",4.12496547304326
"ENSMUSG00000001240",3.39672778642835
"ENSMUSG00000001247",15.9730879884899
