"","FPKM.SRR945388"
"ENSMUSG00000000001",27.791613
"ENSMUSG00000000003",0
"ENSMUSG00000000028",0.501991493439817
"ENSMUSG00000000031",0
"ENSMUSG00000000037",0
"ENSMUSG00000000049",7.31984528230866
"ENSMUSG00000000056",5.02196625156055
"ENSMUSG00000000058",9.39624246236882
"ENSMUSG00000000078",8.90844173149624
"ENSMUSG00000000085",2.36655320514811
"ENSMUSG00000000088",62.6237185821038
"ENSMUSG00000000093",17.172483
"ENSMUSG00000000094",0
"ENSMUSG00000000103",0
"ENSMUSG00000000120",0.259671
"ENSMUSG00000000125",0
"ENSMUSG00000000126",0.292222210273355
"ENSMUSG00000000127",1.17756985064103
"ENSMUSG00000000131",2.62301445070922
"ENSMUSG00000000134",2.85093855339596
"ENSMUSG00000000142",0.137024841990556
"ENSMUSG00000000148",1.89688841495388
"ENSMUSG00000000149",41.019375
"ENSMUSG00000000154",239.418236563861
"ENSMUSG00000000157",1.24198233302498
"ENSMUSG00000000159",21.1934496880698
"ENSMUSG00000000167",0.458790501244223
"ENSMUSG00000000168",28.9684086719198
"ENSMUSG00000000171",159.628815
"ENSMUSG00000000182",0
"ENSMUSG00000000183",0
"ENSMUSG00000000184",1.10663684238495
"ENSMUSG00000000194",4.23853802631991
"ENSMUSG00000000197",0
"ENSMUSG00000000202",0
"ENSMUSG00000000204",0
"ENSMUSG00000000214",0
"ENSMUSG00000000215",0
"ENSMUSG00000000216",7.239137
"ENSMUSG00000000223",0
"ENSMUSG00000000244",0.0900639493102342
"ENSMUSG00000000247",0.400287430002276
"ENSMUSG00000000248",0
"ENSMUSG00000000253",17.147822154972
"ENSMUSG00000000263",0
"ENSMUSG00000000266",3.88765275215677
"ENSMUSG00000000275",17.6091386734446
"ENSMUSG00000000276",1.00602100560391
"ENSMUSG00000000278",42.104641
"ENSMUSG00000000282",7.30045502982494
"ENSMUSG00000000290",0.492488669724771
"ENSMUSG00000000295",1.29763736972634
"ENSMUSG00000000296",10.805838829932
"ENSMUSG00000000301",0
