"","FPKM.SRR945389"
"ENSMUSG00000000001",27.230997
"ENSMUSG00000000003",0
"ENSMUSG00000000028",0.55916512207644
"ENSMUSG00000000031",0
"ENSMUSG00000000037",0
"ENSMUSG00000000049",8.645319391468
"ENSMUSG00000000056",5.28236579588015
"ENSMUSG00000000058",7.83074244017991
"ENSMUSG00000000078",8.24619839649283
"ENSMUSG00000000085",2.19016067908421
"ENSMUSG00000000088",69.2850156130414
"ENSMUSG00000000093",18.05814
"ENSMUSG00000000094",0
"ENSMUSG00000000103",0
"ENSMUSG00000000120",0.167128
"ENSMUSG00000000125",0
"ENSMUSG00000000126",0.595252364073295
"ENSMUSG00000000127",1.28428835576923
"ENSMUSG00000000131",2.55350606524823
"ENSMUSG00000000134",3.56564686621315
"ENSMUSG00000000142",0.181648844896477
"ENSMUSG00000000148",2.25896481825538
"ENSMUSG00000000149",41.025833
"ENSMUSG00000000154",263.176309822248
"ENSMUSG00000000157",1.51172008788159
"ENSMUSG00000000159",20.2805030372572
"ENSMUSG00000000167",1.02846776964095
"ENSMUSG00000000168",29.3153441146132
"ENSMUSG00000000171",159.439651
"ENSMUSG00000000182",0
"ENSMUSG00000000183",0
"ENSMUSG00000000184",0.931874492719736
"ENSMUSG00000000194",4.91035520068933
"ENSMUSG00000000197",0
"ENSMUSG00000000202",0
"ENSMUSG00000000204",0
"ENSMUSG00000000214",0
"ENSMUSG00000000215",0
"ENSMUSG00000000216",7.069294
"ENSMUSG00000000223",0
"ENSMUSG00000000244",0.0230961058710298
"ENSMUSG00000000247",0.463245025267471
"ENSMUSG00000000248",0
"ENSMUSG00000000253",19.7244768080069
"ENSMUSG00000000263",0
"ENSMUSG00000000266",3.54332511843727
"ENSMUSG00000000275",17.669972689781
"ENSMUSG00000000276",1.03374813330154
"ENSMUSG00000000278",48.523354
"ENSMUSG00000000282",8.67508095807219
"ENSMUSG00000000290",0.812206444954128
"ENSMUSG00000000295",0.600421967217788
"ENSMUSG00000000296",8.743375569161
"ENSMUSG00000000301",0.136864689163498
"ENSMUSG00000000303",32.5906358137298
"ENSMUSG00000000305",0.225811442744936
"ENSMUSG00000000308",9.12468529647436
"ENSMUSG00000000317",0.993659672492606
"ENSMUSG00000000318",0.26828133735771
"ENSMUSG00000000320",0.524334573072215
"ENSMUSG00000000325",1.37570687848101
"ENSMUSG00000000326",33.4429535699052
"ENSMUSG00000000339",11.9816232601064
